2,11839,1352,2376,1601,1,14,12,32,4164,1,16,212,61,122,11840,1,268,0,0,0
4,2752,706,695,11,25,1995,1417,36816,3,0,0,0,0,0,0,0,0,0,0,0
1,110,14689,1,38397,26,5288,168,76,15880,38398,38399,38400,4084,76,2,3,0,0,0,0
1,3856,5311,4265,5311,1,60,1030,0,0,0,0,0,0,0,0,0,0,0,0,0
1,980,5071,2765,373,1331,11902,26,15824,26,4267,35539,35540,35541,6,883,0,0,0,0,0
5,1592,378,24870,299,1430,156,16,24871,1430,1,0,0,0,0,0,0,0,0,0,0
5,433,26370,1,13057,38,152,223,4134,26371,1026,2,0,0,0,0,0,0,0,0,0
5,14196,10237,997,8,9,9,9,9,14196,10237,997,355,3,232,232,10282,1253,997,0,0
5,4088,18,26,142,70,3945,223,365,374,818,3846,1335,24,26,12,3846,0,0,0,0
5,6786,9604,226,117,39,220,23,44,27,6708,9,2308,168,53,12730,3,0,0,0,0
1,35046,17035,35047,1438,793,35048,29,2454,36,704,2111,35049,17035,0,0,0,0,0,0,0
4,162,490,627,1729,3581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,63,542,91,12,136,1572,142,542,91,81,61,230,20922,526,0,0,0,0,0,0
5,7921,361,106,3728,1,275,83,1,55,315,361,457,31,628,361,457,525,43,1,0
5,458,67,4877,19,6916,73,19,4,28456,89,991,3,3,3,458,67,0,0,0,0
2,674,53,981,1306,215,70,2538,2,0,0,0,0,0,0,0,0,0,0,0,0
2,126,11418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,210,2107,22,2,33482,1457,1276,4863,33483,41,33484,2187,33485,33486,15278,0,0,0,0,0
4,3161,80,214,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,30845,7535,7536,859,253,396,2212,253,396,377,12540,17,30846,8548,16106,0,0,0,0,0
5,182,45,11,64,182,45,100,11,64,218,4998,12,70,64,0,0,0,0,0,0
5,5216,2057,31996,5142,537,5142,537,72,0,0,0,0,0,0,0,0,0,0,0,0
1,2127,34654,999,260,266,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7425,5651,15,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9712,1824,1037,92,25345,135,3,202,9712,1824,25346,92,1100,0,0,0,0,0,0,0
1,3759,8,146,23,1378,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,905,1666,783,15698,15699,73,15698,15699,38,2,29369,150,345,2,0,0,0,0,0,0
1,13029,52,3927,30,48,3927,59,491,38,2,225,13030,383,1753,479,9651,13031,603,1790,0
2,23,649,1020,95,107,174,227,106,43,0,0,0,0,0,0,0,0,0,0,0
2,598,1813,10870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,427,1690,725,685,7,427,452,725,685,1,97,26,118,2054,2,920,4027,0,0,0
5,572,1873,122,729,83,18,376,16,338,22199,18,1070,23,119,375,5,0,0,0,0
1,643,4,113,28106,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17003,716,4392,1497,17003,2106,6402,41,2182,4392,1497,4,312,716,4392,0,0,0,0,0
3,7154,1844,18391,18392,11697,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,415,224,415,685,13732,77,11,418,415,1771,17,90,62,6320,0,0,0,0,0,0
5,709,283,1075,20686,1009,599,414,16,12215,3,0,0,0,0,0,0,0,0,0,0
2,352,1,114,309,988,175,38676,1,38677,16405,274,5,1257,5523,7495,539,1,175,0,0
3,1231,229,2466,9408,4,168,1259,260,3,16,96,204,86,27,20,4,0,0,0,0
4,1206,37,298,313,37,100,160,1181,12787,20,1006,131,2253,2370,6,267,20,0,0,0
1,7,47,19851,138,3,151,1681,453,1681,11615,3,0,0,0,0,0,0,0,0,0
5,363,8504,116,9,9,64,12982,4,8504,116,29731,10333,18,105,69,2697,0,0,0,0
1,1591,9130,410,82,5490,33152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13430,9146,469,1713,3,13430,5704,4,9876,1713,294,22406,4,2923,3,3,0,0,0,0
1,34839,1,34840,7388,13230,34841,1156,2,0,0,0,0,0,0,0,0,0,0,0,0
2,12258,19552,9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,765,96,664,132,2865,6757,44,1259,4111,46,260,2,7,765,8385,0,0,0,0,0
5,11814,8915,701,18582,22,122,11814,8915,701,29,18583,701,36,1,15,89,3104,11815,0,0
3,7,19,1241,19,16596,2046,14989,15,2,2,649,964,1,159,5955,580,0,0,0,0
3,10,25,9590,137,2337,158,137,2337,158,2216,38,447,9590,0,0,0,0,0,0,0
3,125,127,210,16398,5052,53,132,4,232,4948,57,4,16398,32024,4232,0,0,0,0,0
5,1609,6028,8,2,2,2,50,54,63,5746,2970,8547,5,102,251,0,0,0,0,0
4,223,300,695,1471,148,11002,40098,2,0,0,0,0,0,0,0,0,0,0,0,0
2,9174,19500,9174,2200,19501,5,5,5,5407,4753,796,4262,0,0,0,0,0,0,0,0
3,3317,1048,95,12,124,2002,329,882,5399,138,9,9,9,9,9,0,0,0,0,0
3,210,4064,28,1373,210,1,513,1,33173,4421,1,33174,33175,1,3799,0,0,0,0,0
3,556,17616,1,230,1531,2,556,17616,80,46,106,2,131,1514,5110,2,38934,0,0,0
4,10955,2727,31,1405,2862,6537,2525,1128,15782,1,39,15782,1720,1,0,0,0,0,0,0
5,8,98,16251,2,66,8,16251,2,0,0,0,0,0,0,0,0,0,0,0,0
1,130,802,973,6140,791,4321,1104,183,1104,1,178,0,0,0,0,0,0,0,0,0
4,1871,3694,565,295,612,810,3,307,723,1,200,1871,565,295,0,0,0,0,0,0
3,1613,10473,3,110,105,372,1002,718,3522,78,478,5208,239,139,155,55,0,0,0,0
5,1663,134,220,4,69,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8368,274,48,6784,8368,1271,59,30,6784,491,38,6784,2,0,0,0,0,0,0,0
5,1059,4181,1,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36649,1127,1930,15989,1127,1930,759,193,2,2,2,0,0,0,0,0,0,0,0,0
5,3750,4785,4,14,227,400,3,2716,69,384,0,0,0,0,0,0,0,0,0,0
2,213,1759,11980,18960,2,317,18961,213,1759,29,982,557,51,36,1298,11981,1,704,0,0
4,692,10270,14175,35,14176,2,692,10270,14175,35,14176,0,0,0,0,0,0,0,0,0
2,1653,3249,1,7,3578,3,186,3249,492,3578,39329,1,90,126,1068,0,0,0,0,0
5,5131,778,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14115,8875,54,3038,73,1,1956,48,14236,27457,59,1,7,89,3,0,0,0,0,0
3,16904,22,393,36730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41,65,33,229,187,35822,11254,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35,2054,6091,3,1374,329,440,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,69,1074,2066,558,30,2764,82,27,2339,1,33595,44,163,11206,11207,439,120,586,78
1,338,6963,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110,179,661,854,15,661,473,854,31,18,26,48,35716,59,15,661,0,0,0,0
3,739,447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6183,17028,163,2136,35024,3650,1,193,8458,504,1,3152,1191,127,19,17028,163,0,0,0
1,9569,1142,2,99,22480,1,804,144,13463,22481,2279,15,9569,0,0,0,0,0,0,0
4,271,539,292,1401,412,1,23,105,119,6,271,838,1355,350,570,0,0,0,0,0
4,44,1341,39080,17634,81,6633,7534,404,29,1716,1,519,1,81,3,0,0,0,0,0
4,1306,140,241,3,901,6008,18011,4,924,18012,4,2835,18013,17,81,539,0,0,0,0
3,5013,604,256,26523,2,1035,1,9994,14844,3707,799,371,0,0,0,0,0,0,0,0
2,12957,3273,129,2,484,396,21207,12957,3273,129,14,0,0,0,0,0,0,0,0,0
3,7478,6562,6339,39020,19,2,205,14,311,6339,1,81,7302,1991,0,0,0,0,0,0
3,10,89,3835,1,45,572,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14140,8139,2,3736,7414,1,81,1541,99,8139,5,7,8139,14141,2,0,0,0,0,0
5,2846,1978,28,2379,57,537,1,2846,4712,648,167,1,381,1455,556,2846,0,0,0,0
5,481,69,23,136,166,16,2570,481,1,15,5683,39,23197,12606,1639,3469,339,0,0,0
1,1187,202,8388,1410,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1127,15930,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26837,14974,204,24,51,1,456,1,10643,1,75,375,77,6,0,0,0,0,0,0
1,101,854,216,18,6654,29557,216,6058,1,689,379,242,135,29558,149,0,0,0,0,0
1,3830,1090,52,28472,4756,28473,1670,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7966,21,11343,1278,51,2477,11343,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34007,16824,416,16824,188,2,2874,2,0,0,0,0,0,0,0,0,0,0,0,0
2,99,10151,32731,1907,42,301,99,32732,49,0,0,0,0,0,0,0,0,0,0,0
4,271,280,2498,1,22806,1068,280,371,1,412,2,118,40,0,0,0,0,0,0,0
1,897,824,42,201,49,1945,137,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,26923,322,90,204,5287,845,18,67,3695,6,24,67,4694,6,41,67,5542,0,0
4,4522,1599,143,29953,5480,97,3,721,1599,2133,4522,5480,4,15310,4282,678,0,0,0,0
4,16,1162,84,2778,836,8140,490,4404,1817,527,2,0,0,0,0,0,0,0,0,0
4,118,543,11046,2025,268,144,11046,413,1,519,2378,2698,40225,0,0,0,0,0,0,0
2,14743,6,26058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,642,19346,16,152,2,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2,48,99,59,48,258,59,188,3,0,0,0,0,0,0,0,0,0,0,0,0
4,2885,1838,1072,2885,1571,55,1,4301,2904,570,1,10857,1,1434,3525,6,317,61,0,0
3,23915,398,398,2011,1040,4812,46,1746,810,2,10167,23916,4563,0,0,0,0,0,0,0
4,9303,19996,138,3,3,3,3,9303,880,98,4310,1639,4,7485,1270,880,98,0,0,0
1,4709,2551,7958,7254,17486,37682,4123,1,18,37683,37,1337,6618,1,7,37684,17486,3,0,0
4,316,204,7094,148,12585,1042,97,3,316,179,20,123,148,0,0,0,0,0,0,0
1,2092,1905,66,38000,41,366,1,81,16,14,658,460,2110,38001,0,0,0,0,0,0
1,37555,1332,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,15,4511,36938,104,2,753,5867,36939,1,733,15955,4790,1514,85,1630,4511,3636,9431,0
2,1683,267,20,24,2924,674,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,755,7497,4305,39,17319,4305,2,7497,36601,519,17319,262,0,0,0,0,0,0,0,0
5,1555,22279,3390,9848,78,1442,22280,24,4,1480,24,4,13383,24,17,9849,18,4,22281,18
2,17274,8629,1456,4906,4928,8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,300,1445,20,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,505,233,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,643,366,232,29526,4,29527,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16625,9314,3504,3855,2,566,22,87,2,451,3208,408,16625,45,344,33006,0,0,0,0
1,34461,619,34462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1081,13019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16181,16182,3437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98,12276,2232,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,160,9526,20824,1782,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7461,777,505,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,440,226,7,29002,29003,29004,29005,29006,0,0,0,0,0,0,0,0,0,0,0,0
3,707,45,148,1034,2620,4,24741,24742,4,784,209,37,24743,4,488,3,0,0,0,0
3,27112,787,78,27113,1801,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0
5,475,8,2,10,109,47,475,1321,1255,336,1,1793,1027,2,0,0,0,0,0,0
4,1613,255,38502,9249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,350,1045,118,214,2,350,5423,19600,628,144,25,55,844,3079,0,0,0,0,0,0
1,3119,17033,15,35713,1262,1,425,95,107,174,6,43,0,0,0,0,0,0,0,0
4,160,2353,138,2,448,160,9526,122,5609,3737,9648,1,192,53,0,0,0,0,0,0
3,10748,27671,15,778,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,211,153,228,8387,63,957,77,11028,2,315,256,0,0,0,0,0,0,0,0,0
1,6382,30080,355,3952,15595,4,15,7141,7619,37,4,2911,2279,918,30081,910,2329,3,0,0
3,836,2272,1,7,3457,11,14879,1,4600,282,2,29,1914,14880,3,0,0,0,0,0
5,21,124,16472,10660,948,14807,39,7863,124,0,0,0,0,0,0,0,0,0,0,0
3,4075,54,20475,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2947,18,897,589,824,42,201,49,88,30965,1,933,824,42,201,67,6861,49,30966,1
1,8414,399,10906,682,15385,8,8414,399,10906,424,1989,6221,29137,12392,1279,136,3,0,0,0
1,16773,16774,417,171,2589,16773,16774,151,15,2487,417,1,1054,33733,0,0,0,0,0,0
5,207,7430,3147,943,53,378,190,365,613,1131,2,12,66,365,5442,3,0,0,0,0
5,41,226,374,8,16,41,226,2673,27834,5,2911,27835,27836,27837,0,0,0,0,0,0
1,216,854,291,93,646,218,3632,5,25462,0,0,0,0,0,0,0,0,0,0,0
2,35,363,14830,15733,16,1012,306,1231,1,229,7803,1,169,10765,0,0,0,0,0,0
4,11046,7,1,2378,1234,1,3629,1,3775,6,147,777,6,0,0,0,0,0,0,0
3,37442,226,37443,8426,37444,22,122,2,272,2,0,0,0,0,0,0,0,0,0,0
5,262,1973,700,17,5458,71,22,1230,32,3,0,0,0,0,0,0,0,0,0,0
3,75,103,11,1633,1228,330,6,691,75,103,1633,1228,330,1,103,34,0,0,0,0
1,1777,4667,4070,30,8352,35017,35018,104,3,1986,672,1777,2692,35019,653,217,0,0,0,0
1,101,48,14772,59,2733,5,110,101,69,14772,1332,2072,0,0,0,0,0,0,0,0
5,7,3572,135,2,132,1337,3572,1425,1,3572,385,6,6,264,0,0,0,0,0,0
4,2600,16512,32470,32471,57,1,269,5126,2,11972,10267,269,0,0,0,0,0,0,0,0
2,1705,419,184,61,8,8,6674,1511,4,133,14043,184,341,0,0,0,0,0,0,0
1,658,10157,1373,31805,1066,1305,159,31806,10005,1952,1,3186,0,0,0,0,0,0,0,0
1,532,8977,54,1,15,10903,3335,208,13897,8935,1595,3108,5063,15626,1,5063,15627,0,0,0
1,716,32792,141,322,512,217,5492,183,3737,149,716,22,592,217,3,302,0,0,0,0
1,892,978,26459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,368,5,7,19876,19877,11,7452,2,463,2,43,5,0,0,0,0,0,0,0,0
1,567,46,203,6682,4426,2,68,357,973,0,0,0,0,0,0,0,0,0,0,0
3,151,5108,9716,54,12,4142,279,2,0,0,0,0,0,0,0,0,0,0,0,0
2,110,1022,175,1,94,38966,1094,1,38967,1748,38968,3520,3,0,0,0,0,0,0,0
4,2571,490,3,250,3,297,1045,529,214,333,3,0,0,0,0,0,0,0,0,0
3,610,210,4064,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1534,23535,1433,5290,1,166,181,10094,1534,16,2509,1,487,192,1534,0,0,0,0,0
5,14615,812,1532,603,278,812,1532,1402,1532,1,6810,1049,25697,193,1,14616,228,1402,0,0
4,15,692,11,40,4404,1817,2028,2,0,0,0,0,0,0,0,0,0,0,0,0
4,1330,1900,238,266,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,35,233,2,236,3273,131,6911,233,1,376,192,6,229,317,25,7014,0,0,0,0
2,17253,11263,21,2656,4,517,123,2401,3553,3,17253,11263,0,0,0,0,0,0,0,0
2,2567,380,3473,228,4049,4862,396,36969,396,228,1094,0,0,0,0,0,0,0,0,0
3,975,199,103,1203,2548,53,12369,1,3883,123,173,5445,1,10,1069,5,0,0,0,0
5,557,2606,2318,94,15,170,3,557,454,2318,4,16,449,170,205,0,0,0,0,0
1,48,99,59,1014,484,15,661,7661,3238,2,179,179,0,0,0,0,0,0,0,0
1,11339,140,36005,36006,1160,36007,36008,36009,2891,11339,13909,1706,631,0,0,0,0,0,0,0
2,30680,30681,115,1038,889,419,342,3895,42,1329,49,0,0,0,0,0,0,0,0,0
4,1067,6617,39306,670,1735,2,1067,6617,670,1735,2,0,0,0,0,0,0,0,0,0
5,1295,90,2,90,315,425,4898,5380,182,45,125,26605,0,0,0,0,0,0,0,0
3,2928,19423,297,19424,12196,133,2,19425,2,0,0,0,0,0,0,0,0,0,0,0
1,227,7503,2,328,57,1,7504,2897,1,2670,144,671,7503,0,0,0,0,0,0,0
2,25055,5076,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,571,871,7555,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1227,1576,936,650,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,117,211,221,5936,2200,89,5047,39,4109,40393,935,89,1705,14,6996,22,0,0,0,0
5,538,70,15,6212,6213,32,538,106,6212,54,6213,54,0,0,0,0,0,0,0,0
4,5077,9999,1439,11,11372,2,154,189,9999,1439,129,5725,1003,1,81,669,0,0,0,0
5,2671,2850,3915,57,520,31,2671,50,2867,705,670,23,562,3405,421,50,20379,3,0,0
5,5645,5219,1622,251,14956,165,1821,146,1821,2875,2,5645,5219,1622,10308,26772,4136,6,0,0
1,1243,32,33154,2473,11,6544,2,70,94,25,2,25,126,1680,0,0,0,0,0,0
2,108,7286,1997,121,38183,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2,8415,45,32,38498,17039,1,3953,45,1536,2,0,0,0,0,0,0,0,0,0,0
